id	title	description	link	image_link	availability	price	brand	google_product_category	product_type	identifier_exists
26d701b9-5cca-4de3-ad52-6e5ae2e9612a	CARRERA 1024/S Sunglasses	The CARRERA Unisex Rectangular Sunglasses are a versatile and stylish eyewear choice suitable for both men and women. With a sleek rectangular shape, these sunglasses offer a contemporary and timeless design. Crafted from durable metal and manufactured in China, they combine both quality and affordability. These sunglasses are a perfect accessory to complement any outfit, making them a fashionable and practical choice for all.	https://digitalshopper.co.za/products/carrera-1024/s-sunglasses	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/sunglasses-shop-carrera-1024s-darkrutheniumbrown-1.jpg	in_stock	2789 ZAR	Carrera	Eyewear	Sunglasses	no
105fdd06-4a13-4b41-9a79-50e1e62b6af1	CALVIN KLEIN JEANS CKJ22606S	The CALVIN KLEIN JEANS Women s Rectangular Sunglasses are a modern and affordable choice for women. Crafted in China, these sunglasses feature a rectangular shape and are made from durable plastic, providing comfort and style. These sunglasses are a versatile accessory that can effortlessly enhance your look, making them a practical and fashionable addition to any woman s wardrobe.	https://digitalshopper.co.za/products/calvin-klein-jeans-ckj22606s	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/Sunglasses-Calvin-Klein-Jeans-CKJ22606S-Black-Grey--1.jpg	in_stock	2279 ZAR	Calvin Klein	Eyewear	Sunglasses	no
a38c4ba8-b4b1-403e-b9d4-17c9f1813a9d	Logitech® G335 Wired Gaming Headset	Get ready to take your gaming experience to a new level with the Logitech® G335 Wired Gaming Headset in vibrant black. Designed specifically for an immersive gaming experience, this headset offers a clear, detailed sound that allows you to hear every sound effect with unreal clarity.	https://digitalshopper.co.za/products/logitechr-g335-wired-gaming-headset	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/981-000978.jpg	in_stock	1299 ZAR	Logitech	Electronics	Headphones	no
7beaac89-45f1-49dc-a850-9286a70a31ee	AP 24 Whitening Fluoride Toothpaste	There’s no better feeling than the confidence that comes with a beautiful smile, and that’s precisely what you’ll get with AP 24 Whitening Fluoride Toothpaste. This Nu Skin favourite gently lightens teeth, helps prevent cavities and fights the formation of plaque, while its gentle, vanilla mint formula freshens breath for that long-lasting clean, just-brushed feeling.	https://digitalshopper.co.za/products/ap-24-whitening-fluoride-toothpaste	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/teeth-whitening-main.webp	in_stock	229 ZAR	AgeLoc	Cosmetics	Oral Care	no
989dcfc3-2673-4ec1-8163-341a31205439	Xiaomi Robot Vacuum 	Keep your home clean from dirt and dust with the Xiaomi Robot Vacuum Cleaner S10. It features 4 adjustable suction levels for easy cleaning of dust and debris and removal of minute dust particles. It comes with a large 3200mAh battery to allow up to 130 minutes of battery life in standard mode when vacuuming and mopping. The Xiaomi S10 is also equipped with high-quality parts, including a side brush, main brush and dust box filter, with multi-directional coordination for a complete and efficient cleaning experience. It uses an LDS laser navigation system to allow smart house planning and fast and precise mapping.	https://digitalshopper.co.za/products/xiaomi-robot-vacuum	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/BHR5988EU_wr_01.jpg	in_stock	5999 ZAR	Xiaomi	Home & Garden	Home Appliances	no
77ad87e4-d4b2-4d9c-8d87-e217443f28c3	Xiaomi Handheld Vacuum Cleaner Light	Xiaomi Mi Vacuum Cleaner Light is lightweight and easy to use portable vacuum cleaner yet powerful enough to keep your home clean. It features a lightweight design with the main body only weighing 1200 grams, making it easy for anyone to use around the house, while at the same time making it easier to clean the harder to reach areas like curtains or the ceiling. It is powered by a 100K RPM brushless motor, which is more efficient and less noisy.  It also comes with 2 levels of suction power at 20AW and 50AW depending on your requirements. Each level of suction power will allow for different times for usage, in this case, the 50AW gives you 13 mins and the 20AW gives you 45mins of running time. Even with a single charge at just over 5 hours, you are still able to clean a medium-sized apartment. To get started all you need to do is hold the finger-release on/off button down for a few seconds, then you can release it for it to keep going.	https://digitalshopper.co.za/products/xiaomi-handheld-vacuum-cleaner-light	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/hfg.jpg	in_stock	2799 ZAR	Xiaomi	Home & Garden	Home Appliances	no
9fe65da4-6c9f-4b6d-bde0-09afec60a894	MSI Nvidia GeForce RTX 4070Ti Gaming X SLIM 12GB	Prepare yourself for an exceptional gaming and creative experience with the NVIDIA® GeForce RTX™ 4070 Ti. The device is constructed using the highly efficient NVIDIA Ada Lovelace architecture. Experience the benefits of fast ray tracing, and AI-accelerated performance with DLSS 3, explore new creative possibilities, and much more.	https://digitalshopper.co.za/products/msi-nvidia-geforce-rtx-4070ti-gaming-x-slim-12gb	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/RTX4070TIGAMINGXSLIM12G_wr_02.jpeg	in_stock	22599 ZAR	Nvidia	Electronics	Graphics Cards	no
c4060594-53a5-4a64-8835-7e72ca115fa4	MSI Nvidia GeForce RTX 4060 Gaming X 8G GDDR6X 128-BIT	The NVIDIA GeForce RTX™ 4060 is the perfect choice for gaming, streaming, and creating. Packed with the ultra-efficient NVIDIA Ada Lovelace architecture, it offers gamers immersive AI-accelerated gaming with ray tracing and DLSS 3 as well as boosted creative productivity with NVIDIA Studio. With the RTX 4060, you can tackle the latest and greatest games and applications with ease.	https://digitalshopper.co.za/products/msi-nvidia-geforce-rtx-4060-gaming-x-8g-gddr6x-128-bit	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/RTX4060GAMINGX8G_wr_01.jpeg	in_stock	9999 ZAR	Nvidia	Electronics	Graphics Cards	no
c5563834-fc48-4fc8-9842-e7bb7e62b8c2	Xiaomi Handheld Vacuum Cleaner G9+	The Xiaomi Hand Vacuum G9+ is the perfect tool for keeping your home clean and tidy. This powerful handheld vacuum cleaner is designed to make cleaning easier and more efficient. It features a powerful motor that provides up to 120W of suction power and 100 000 RPM, allowing you to quickly and easily remove dirt, dust, and debris from carpets, upholstery, and hard surfaces. Its five-stage filtration system makes it clean even more efficiently. Thanks to the high-speed digital brushless motor, it can quickly and easily absorb dust and hair. It also features an anti-tangling multi-brush to reduce any hair tangling while you clean.	https://digitalshopper.co.za/products/xiaomi-handheld-vacuum-cleaner-g9	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/1.jpg	in_stock	4899 ZAR	Xiaomi	Home & Garden	Home Appliances	no
a1f616cc-3997-458f-a3c8-496a839dc270	Sony MDR-ZX110 Headphones Earphone Foldable	Indulge in a high-fidelity audio experience with the Sony MDR-ZX110 Black Headphones. Designed for ultimate comfort and convenience, this earphone is foldable, making it perfect for on-the-go use. Its dynamic 30mm drivers deliver pure, powerful sound for an immersive listening experience. With its swivel, folding design, it s easy to store and carry. Embrace a whole new level of audio quality and comfort with Sony.	https://digitalshopper.co.za/products/sony-mdr-zx110-headphones-earphone-foldable	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/MDR-ZX110-BCE.jpg	in_stock	399 ZAR	Sony	Electronics	Headphones	no
b2585563-afd8-4d3e-83df-b5ced89c81ca	Xiaomi Robot Vacuum X10+	The Xiaomi Robot Vacuum Mop X10+ is an extraordinarily automated cleaning solution for your home. It features an S-Cross AI Advanced 3D obstacle recognition and avoidance system with LDS navigation. The X10+ also comes with a fully smart All-in-one Station so that you can keep mopping without any interruptions.  The Xiaomi Robot Vacuum Mop X10+ features an S-Cross AI Advanced 3D obstacle recognition and avoidance sensor system with high-level sensor precision that supports object and environment identification, controlled cleaning motion and stable obstacle avoidance. The Advanced AI camera uses an AI graphics algorithm to identify various obstacles on the floor and in rooms around the home. Flexible planning of avoidance paths and cleaning sequences, for smart home cleaning without manual intervention.	https://digitalshopper.co.za/products/xiaomi-robot-vacuum-x10	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/q.jpg	in_stock	19999 ZAR	Xiaomi	Home & Garden	Home Appliances	no
d07aa0df-7463-4fd2-acf9-5f6fa71820a8	MSI Nvidia GeForce RTX 4070 Gaming X Trio 12GB	Get equipped for stellar gaming and creating with the NVIDIA® GeForce RTX™ 4070. It’s built with the ultra-efficient NVIDIA Ada Lovelace architecture. Experience fast ray tracing, AI-accelerated performance with DLSS 3, new ways to create, and much more. MSI envisioned the GAMING series as the favoured graphics card solution for all sorts of gamers, including adventure seekers, eSports competitors, live stream broadcasters, and more.	https://digitalshopper.co.za/products/msi-nvidia-geforce-rtx-4070-gaming-x-trio-12gb	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/RTX4070GAMINGXTRIO12G_wr_01.jpg	in_stock	16999 ZAR	Nvidia	Electronics	Graphics Cards	no
ba695449-efc7-448e-8469-1a2d72ba8b32	Xiaomi Robot Vacuum Mop 2 Ultra Auto Empty Station	The Xiaomi Mi Robot Vacuum Mop 2 Ultra Auto-empty Station is the perfect companion for your Xiaomi Mi Robot Vacuum Mop 2 Ultra. Used as an auto emptying station for when your vacuum mop gets full during a cleaning session, this station automatically removes the excess dirt from your Vacuum Mop 2 Ultra. It features high-speed 16500Pa rapid dust collection, suction and blowing cycle design, as well as real-time monitoring of the air duct pressure. The Mop 2 Ultra’s dust bag can be emptied within 10 seconds thanks to the high-speed rapid suction of the Auto-empty Station.  The 4L large capacity dust bag has 10 times the dust collection capacity of the large-capacity dust box that the Mop 2 Ultra uses. This antibacterial dust bag can be removed for emptying. For additional convenience, the Mop 2 Ultra can also be charged while emptying thanks to its 2 in 1 dust collection/charging features.	https://digitalshopper.co.za/products/xiaomi-robot-vacuum-mop-2-ultra-auto-empty-station	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/BHR5196EU_wr_01.jpg	in_stock	3999 ZAR	Xiaomi	Home & Garden	Home Appliances	no
9a13cfdf-fca9-4f9b-8da1-72e570ee99e7	Xiaomi Smart Camera C300	Enjoy an improved visual experience with fully upgraded 2K ultra-clear HD technology, thanks to the Xiaomi Smart Camera C300. It features a 3-megapixel camera and uses ultra-clear HD technology to capture more detailed images. The C300 uses an F1.4 large aperture lens that lets significantly more light enter, capturing detailed images even in low-light conditions. Its upgraded 6P lens gives you a higher-quality display while effectively reducing light refraction for clearer, more detailed images. The Xiaomi C300 also features a high-sensitivity image sensor and displays colour video even under low-light conditions.	https://digitalshopper.co.za/products/xiaomi-smart-camera-c300	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/BHR6540GLL_wr_01 (1).jpg	in_stock	1199 ZAR	Xiaomi	Home & Garden	Security	no
443e00d9-c696-4e56-a187-7a391aa6d6df	PORT Designs LA MARINIERE Notebook Sleeve 15.6 – Red	Protect your laptop with this stylish and lightweight sleeve from Port Designs. The La Mariniere sleeve is designed to fit laptops up to 15.6 inches and is made from a durable neoprene material to provide superior protection. The sleeve features a unique pattern inspired by the French Navy and is available in two colours. The interior is lined with memory foam material to protect your laptop from scratches and dust. The sleeve also features a convenient carrying handle and a secure zipper closure. Get the perfect combination of style and protection with the Port Designs La Mariniere sleeve.	https://digitalshopper.co.za/products/port-designs-la-mariniere-notebook-sleeve-156-red	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/25544.jpg	in_stock	419 ZAR	Port Designs	Bags and Covers	Sleeves	no
6c60543f-eec9-4bc0-9f8f-8d96fd31667c	Xiaomi Outdoor Camera AW200	Keep your home under surveillance at all times with the Xiaomi Outdoor Camera AW200. The AW200 features a 1920 x 1080p high-resolution for guaranteed picture quality, digital zoom and detail magnification. The F1.6 large aperture also helps to increase light intake and improves image transparency. Its ultra-low light full-colour night vision also allows you to see daytime colour in extremely low light conditions. Its enhanced infra-red night vision allows you to see clearly even in pitch-black conditions. With no visible red dot illumination with 940nm LEDs and night vision activated, the AW200 offers enhanced performance compared with 850nm LEDs thanks to true non-intrusive infra-red night vision.	https://digitalshopper.co.za/products/xiaomi-outdoor-camera-aw200	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/BHR6398GL_wr_01.jpg	in_stock	849 ZAR	Xiaomi	Home & Garden	Security	no
43a97037-d056-4655-9755-7f4a94ef4e86	Xiaomi Smart Camera C400	The Xiaomi C400 Smart Camera offers ultra-clear video with its 2560 x 1440 high resolution and 4MP camera. The C400 can also deliver amazing 2.5K videos with subtle details that are true to life. This combined with the 6P lens, the camera effectively reduces light refraction. As a result, the images are so clear as if you are on the spot and seeing them for yourself. The camera is pre-installed with the rotation base and can be placed on a table, window, ceiling, or wall.  The dual-motor pan-tilt zoom design enables the lens to rotate up, down, left and right. When checking your smartphone outside your home, you can have a panoramic view of what happens at your home, giving you a complete sense of security. The high-quality, large-diameter design enhances the stereo sound quality of the speakers while amplifying and restoring the true nature of sounds. When making two-way voice calls with your baby, you feel as if your baby is next to you.	https://digitalshopper.co.za/products/xiaomi-smart-camera-c400	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/2222.jpg	in_stock	1399 ZAR	Xiaomi	Home & Garden	Security	no
cce4e455-39a1-46c1-b946-83b72f288e83	 Xiaomi Wireless Outdoor Security Camera 1080p No Receiver	Monitor the safety of your home with the Xiaomi Mi 1080p Wireless Outdoor Security Camera. Capture more area with a 130° wide-angle, this allows you to see what’s happening around your house in 1080p high resolution. It features WDR technology + Smart night vision, Clear images in dark and backlit settings. With WDR technology and an F 2.1 large aperture, the wireless camera can record clear detailed images even in darkness. Its night vision covers a distance of up to 7m so you can view your outdoor environment clearly at night.  For durability, the security camera features an IP65 dustproof and water resistance rating. This makes it incredibly reliable in hot and cold weather, and even in different temperatures. With a wide operating temperature range, the camera can work normally at temperatures ranging from -20°C to 50°C*, guarding your house all year round. The wireless camera also contains a large 5700mAh battery capacity that offers 3 months of coverage with a single charge.  For additional security, it features an Anti-theft design. The camera features an anti-theft screw structure and a built-in gyroscope. A real-time alert is sent to your phone in case of suspicious activities. If abnormal activity is detected, a real-time alert will be sent to your phone. The Smart PIR human detection also starts recording and sends notifications if an unexpected temperature change and unusual activity within 7m are detected. You can even check images of the cameras on your smartphone at the same time, and can also tap one image to check the details, keeping an eye on your house from anywhere.  	https://digitalshopper.co.za/products/xiaomi-wireless-outdoor-security-camera-1080p-no-receiver	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/BHR4433GL_wr_01.jpg	in_stock	1499 ZAR	Xiaomi	Home & Garden	Security	no
a0bc7f64-92cc-4e45-b648-f9fff4b7fca3	Xiaomi Outdoor Camera AW300	Enhance the security of your home with the Xiaomi AW300 2K Outdoor Security Camera. The 3MP ultra-clear imaging sensor and professional-grade optical lens allow for 24-hour surveillance, capturing high-resolution recordings of detected movements during both day and night. Our product features WDR Technology, which is specifically designed to effectively handle complex outdoor environments.  The camera is equipped with two high-power white lights and two infrared lights, allowing it to capture full-colour images even in the darkest of nights. The high-power white lights will automatically activate when they detect human movement, allowing for full-colour image recording. To customise the focus zone in the Xiaomi Home app, you can set it according to your preference. By doing so, you will receive alarm notifications whenever any suspicious movements occur within the focus zone. Additionally, this feature helps filter out any unnecessary notifications that may be triggered by movements outside of the focus zone.	https://digitalshopper.co.za/products/xiaomi-outdoor-camera-aw300	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/l1.jpg	in_stock	1199 ZAR	Xiaomi	Home & Garden	Security	no
886e7a76-e8db-4301-b421-671c33995c93	Xiaomi Wireless Outdoor Security Camera 1080p Set	Monitor the safety of your home with the Xiaomi Mi 1080p Wireless Outdoor Security Camera Set. Capture more area with a 130° wide-angle, this allows you to see what’s happening around your house in 1080p high resolution. It features WDR technology + Smart night vision, Clear images in dark and backlit settings. With WDR technology and an F 2.1 large aperture, the wireless camera can record clear detailed images even in darkness. Its night vision covers a distance of up to 7m so you can view your outdoor environment clearly at night.  The Set comes with one outdoor camera and one indoor receiver that can support up to 4 outdoor cameras connection. This allows you to record with multiple cameras at the same time, with no blind spots. Multiple cameras can be operating at the same time and recording every corner around the house from any angle.	https://digitalshopper.co.za/products/xiaomi-wireless-outdoor-security-camera-1080p-set	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/gdfhg.jpg	in_stock	2199 ZAR	Xiaomi	Home & Garden	Security	no
95f86c7e-29db-4c06-8a3a-d9a6c41bcadf	Xiaomi Smart Camera C200	The Xiaomi C200 Smart Camera is a cutting-edge security camera. The smart camera offers clear and crisp video due to its high resolution, 1920* 1080p full HD provides you with sharp and smooth videos. The camera performs well in light changing conditions. The cameras infrared LEDs offer enhanced night vision, giving you peace of mind as you and your family sleep.  The smart camera has a dual motor head which enables the camera to rotate and capture a full 360◦ horizontal view and 106◦ vertical view. It uses accommodation of the application of AI and deep learning technology to accurately identify human detection. The recorded video feed from the camera is backed up to secure cloud storage where the whole data transmission is encrypted.	https://digitalshopper.co.za/products/xiaomi-smart-camera-c200	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/dfgdfg.jpg	in_stock	849 ZAR	Xiaomi	Home & Garden	Security	no
f8773774-d2a2-406d-9e21-5689b34791a2	 Xiaomi Window and Door Sensor 2	Easily monitor and get alerts to any openings around your home with the Xiaomi Mi Door and Window Sensor 2. The Sensor 2 can connect to even more scenes with the 2-in-1 light and opening/closing sensor. Its magnetic induction sensor determines open or closed statuses. After connecting to a Bluetooth Gateway, you can easily view the device status from your smartphone anytime, anywhere.  A new light sensor detects lighting and connects to more scenes. When the light sensor detects that ambient lighting is dim, the sensor connects with a smart light and initiates the night-time entry light scene.  Instant alerts are sent whenever a door/window opens or closes unexpectedly, for greater peace of mind when a baby is on the move. The sensor attaches to anything that opens or closes, making it very versatile. You can also set alerts for unexpected openings, or doors that have been left open for a certain time.	https://digitalshopper.co.za/products/xiaomi-window-and-door-sensor-2	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/cbcc.jpg	in_stock	229 ZAR	Xiaomi	Home & Garden	Security	no
32b3cf55-14df-4745-a716-670fdd36e5a4	CALVIN KLEIN JEAN CKJ22202S	The CALVIN KLEIN JEANS Women s Round Sunglasses are a trendy and stylish choice for women. Crafted in China, these sunglasses feature a fashionable round shape and are constructed with a sturdy metal frame, providing both durability and a contemporary look. These sunglasses are designed to elevate your style and can be a versatile accessory to complement a variety of outfits, making them a fashionable addition to any woman s wardrobe.	https://digitalshopper.co.za/products/calvin-klein-jean-ckj22202s	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/Sunglasses-Calvin-Klein-Jeans-CKJ22202S-NAVY-Blue-Gradient--1.jpg	in_stock	2279 ZAR	Calvin Klein	Eyewear	Sunglasses	no
09925c85-01ef-4404-a15c-6b285b68e7bc	Sony INZONE H3 Wired Gaming Headset	Get in the game with the Sony INZONE H3 Wired Gaming Headset. Experience every sound detail with precision engineered 50mm drivers. The comfortable over-ear ergonomic design with soft leatherette ear-cups ensures long hours of gaming comfort. The microphone provides crystal clear communication, making it ideal for those team strategy talks. Sleek and durable, this headset is designed specifically for serious gamers seeking superior sound quality.	https://digitalshopper.co.za/products/sony-inzone-h3-wired-gaming-headset	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/MDR-G300-WZE.jpg	in_stock	1399 ZAR	Sony	Electronics	Headphones	no
ef37b002-ef86-4044-96b4-db90eeab33bb	 Xiaomi Temperature Humidity Monitor 2	Easily monitor the temperature and humidity in your room with the Xiaomi Mi Temperature and Humidity Monitor 2. It comes with a built-in high precision sensor to monitor temperature and humidity with great accuracy. Its elegant design is complemented with a 1.5″ LCD display, making it easy to see and monitor its readings. The monitor can interconnect with various other smart devices via Bluetooth and can be used to turn on certain devices like a heater or humidifier when the temperature or humidity reaches a certain level.  The built-in Mi Bluetooth Hygrometer 2 has a built-in Swiss Sensirion high-precision digital temperature and humidity sensor, which can quick and accurately detect changes in temperature and humidity, and promptly remind you and your family. It even features a Baby mode which lets you know when the temperature or humidity exceeds the comfort zone of a baby, and even give you suggestions for coping with it.	https://digitalshopper.co.za/products/xiaomi-temperature-humidity-monitor-2	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/NUN4126GL_wr_01.jpg	in_stock	129 ZAR	Xiaomi	Home & Garden	Home Appliances	no
c1735b4a-b230-472b-b92f-220b618a5044	Xiaomi Wireless Switch	The Xiaomi Mi Smart Wireless Switch is an easy to use single-button switch that controls your Mi Smart devices like lights, air conditioners, Smart sockets, and air purifiers. Very easy to install with no installation tools needed, simply pair it to your control hub and stick it to a surface to begin using. The wireless switch is fully customizable so you can control exactly what you want with one simple button. This makes your smart homes even more convenient. Its small and flat design makes it easy to place just about anywhere in your home. You can also easily program one switch to affect many devices at once.	https://digitalshopper.co.za/products/xiaomi-wireless-switch	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/YTC4040GL_wr_01.jpg	in_stock	150 ZAR	Xiaomi	Home & Garden	Home Appliances	no
e5685d60-6b2c-4c7c-9779-1fcaa642a3a1	Nutriol Scalp and Hair Conditioner	Nutriol Scalp and Hair Conditioner provides nourishment and hydration with every use, helping to improve the condition of the scalp and thin, stressed and ageing hair by improving the strength of each strand from tip to root. 	https://digitalshopper.co.za/products/nutriol-scalp-and-hair-conditioner	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/nutriol-scalp-and-hair-conditioner-main.webp	in_stock	799 ZAR	AgeLoc	Cosmetics	Hair Care	no
2221ae6c-1183-4f1a-90e0-dd82e8ffb24f	Nutriol Intensive Scalp and Hair Serum	ageLOC Nutriol Intensive Scalp and Hair Serum features a formula uniquely paired with ageLOC Galvanic Spa, delivering essential ingredients to your scalp and roots for fuller*, revitalised looking hair. This leave-on, non-greasy formula strengthens and fortifies the scalp day after day, helping thin, stressed and ageing hair look and feel thicker* and healthier.	https://digitalshopper.co.za/products/nutriol-intensive-scalp-and-hair-serum	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/1568798636383-cache.webp	in_stock	929 ZAR	AgeLoc	Cosmetics	Hair Care	no
994d2ad3-bd62-4c70-9bc0-f720dce68a63	Port Designs Boston Backpack	The Port Designs Boston 13/14″ Notebook Backpack is a modern and compact backpack. It was developed in our design studio in Paris. The materials used are of high quality, for optimal longevity of use. It features a laptop compartment up to 14″, as well as a front organizer with a pocket for your tablet. The back and the straps of the backpack are reinforced and padded. The construction of the back allows air circulation, to avoid sweating. 	https://digitalshopper.co.za/products/port-designs-boston-backpack	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/135067_wr_01.jpg	in_stock	799 ZAR	Port Designs	Bags and Covers	Backpacks	no
083047bc-6f71-4ba7-b61a-dc2f16be852e	Creative Labs Sound Blaster H3 Headset	The Creative Labs Sound Blaster H3 Headset offers an immersive audio experience designed for high performance in gaming. Featuring comfort-fit ear cups, customizable audio settings, and a noise-canceling microphone, this headset is built for extended wear and superior sound quality. Plug and Play functionality allows simple setup, while foldable design provides ultimate portability. Perfect for gaming aficionados looking for an edge in their gaming adventures. 	https://digitalshopper.co.za/products/creative-labs-sound-blaster-h3-headset	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/CL-SBXH3.jpg	in_stock	699 ZAR	Creative Labs	Electronics	Headphones	no
5f44635d-64e3-41dd-9289-b699d52ce04b	Port Designs Manhattan 15.6/17.3″ Backpack	Manhattan Backpack Case is a very sturdy bag that ensures optimal protection for your laptop. The modern style of this case is designed by the designers of Port Designs Paris based creative studio. This bag has dedicated compartments and pockets for a 10.1″ tablet, a laptop charger, accessories and a double compartment for organising documents. The entire backpack is padded to provide the best possible protection, both on the interior and exterior of this bag. The back, shoulder strap and handle are all padded for optimal comfort.  On the reverse, it has a trolley strap and a zipped pocket which is great for travel. This bag comes with a hidden pocket underneath that contains a high-visibility waterproof cover to protect your belongings from any rain and to stay visible to motorists.  The limited lifetime warranty ensures you share our feelings when selling you this product and our belief that it is sturdy, reliable and durable!	https://digitalshopper.co.za/products/port-designs-manhattan-156-173-backpack	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/170226_wr_01a.jpg	in_stock	979 ZAR	Port Designs	Bags and Covers	Backpacks	no
33c4acab-320a-43e3-8dca-8a7014d0e032	Port Designs Melbourne 15.6″ Backpack	The Port Designs Melbourne 15.6″ Backpack is made for business travellers and designed to carry your laptop as well as your essentials. Its modern and popular style was developed by Port Design’s creative studio in Paris. This backpack has a large storage capacity with three compartments, including a padded interior compartment, providing optimal protection for your laptop. There is also a compartment for tablets up to 10.1”, as well as a double compartment for storing your documents, and a compartment with an organiser for storing all your accessories.  For optimal comfort, our designers have opted for padded back, handle and shoulder straps, as well as a chest strap for improved support. This backpack’s most impressive feature is its’ waterproof cover that can be used to protect your belongings from rain or even moisture and can be stored in a hidden, zipped pocket underneath the backpack.	https://digitalshopper.co.za/products/port-designs-melbourne-156-backpack	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/170400_wr_01a.jpg	in_stock	1979 ZAR	Port Designs	Bags and Covers	Backpacks	no
a19c03c6-b598-4ae4-bb20-51ebe5de157c	Kingsons  Ladies in fashion Series Laptop Bag - Red	A beautiful, fashionable and versatile bag that looks great as a handbag but is built for housing your laptop. The interior of the bag is both colourful and functional, and the well-padded independent compartments ensure your laptop, tablet, mobile phone and peripherals are well protected.	https://digitalshopper.co.za/products/kingsons-ladies-in-fashion-series-laptop-bag-red	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/1 (9).jpg	in_stock	549 ZAR	KINGSONS	Bags and Covers	Bags	no
50803766-b5e0-4b4a-8a41-9415a1c6ef94	Nitho TITAN 7.1 RGB GAMING HEADSET	The Nitho TITAN 7.1 RGB GAMING HEADSET is specifically designed for the ultimate gaming experience. With an AUX plug and a USB 7.1 Surround Sound Adapter, it provides immersive and rich dynamic sound. The amazing RGB lighting effect enhances the gaming atmosphere. The headset combines comfort and durability, making it perfect for extended gaming sessions.	https://digitalshopper.co.za/products/nitho-titan-71-rgb-gaming-headset	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/SND-TITA-K.jpg	in_stock	699 ZAR	Nitho	Electronics	Headphones	no
b0b51d68-8014-45a6-aef7-7c97b341ab01	Port Torino II 	he Port Torino II 14/15.6” Backpack provides a stylish yet professional look while still maintaining the functionality of a great backpack. It features a modern monochromatic colour scheme made from durable polyester and is still sustainable for the environment. Its 15L of volume makes it suitable to carry all your essential personal belongings and in the case of protection, it features both a padded notebook and tablet compartment to make sure all your devices are protected, while the front pocket provides storage for small items and accessories like passports and headphones. Its lightweight yet durable design makes it perfect for your everyday backpack.	https://digitalshopper.co.za/products/port-torino-ii	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/140423_wr_02.jpg	in_stock	749 ZAR	Port Designs	Bags and Covers	Backpacks	no
654be3fa-f667-4566-acff-95593a669d0e	Port Designs Clamshell Notebook Case	The Port Designs S15 Clamshell 15.6″ laptop case is a sturdy yet lightweight bag, designed to transport your laptop. Its classic, popular style was developed by designers in our creative studio in Paris. This bag is called a Clamshell bag because the zipper allows it to open up completely, going around the structural frame of the bag. This system allows you to secure your computer in the bag more easily using a hook and loop strap that will encase your laptop and prevent it from falling out of the bag if it is opened suddenly.	https://digitalshopper.co.za/products/port-designs-clamshell-notebook-case	https://wrdsrupthgeuaredfstv.supabase.co/storage/v1/object/public/products/150038_wr_01-1.jpg	in_stock	239 ZAR	Port Designs	Bags and Covers	Backpacks	no
